Generation ID,Maximum Fitness,Minimum Fitness,Average Fitness,Champion Complexity,Maximum Complexity,Minimum Complexity,Average Complexity,Number of Species
146,4834,1031,2542,1498,3936,1498,2358,67
147,4933,991,2640,1929,3947,1498,2359,64
148,4933,931,2628,1929,3919,1498,2382,70
149,4933,1031,2604,1929,3917,1498,2383,71
150,4933,858,2574,1929,3915,1498,2383,72
151,4933,747,2760,1929,3911,1498,2384,72
152,4933,1018,2630,1929,3929,1498,2381,72
153,4933,891,2724,1929,3913,1498,2304,68
154,4933,1253,2756,1929,3915,1498,2328,62
155,4933,1082,2705,1929,3915,1498,2328,63
156,4933,1094,2638,1929,3930,1498,2330,63
157,4933,1162,2733,1929,3900,1498,2328,64
158,4933,909,2677,1929,3335,1498,2231,62
159,4933,1031,2607,1929,3316,1498,2230,64
160,5675,1143,2679,2114,3343,1498,2233,63
161,5675,949,2722,2114,3349,1498,2240,62
162,5675,1095,2619,2114,3342,1498,2227,68
163,5675,805,2657,2114,3341,1498,2209,63
164,5675,1031,2627,2114,3345,1498,2200,63
165,5675,818,2623,2114,3349,1498,2202,63
166,5675,926,2708,2114,3347,1498,2200,62
167,5675,904,2653,2114,3337,1498,2207,63
168,5675,1088,2647,2114,3327,1498,2223,64
169,5675,1031,2644,2114,3323,1498,2266,64
170,5675,351,2741,2114,3342,1498,2280,64
171,5675,797,2635,2114,3340,1498,2262,60
172,5675,1031,2815,2114,3324,1498,2261,58
173,5675,1119,2731,2114,3323,1498,2270,54
174,5675,747,2659,2114,3333,1498,2268,54
175,5675,947,2779,2114,3325,1498,2260,52
176,5675,1082,2777,2114,3331,1498,2256,51
177,5675,747,2766,2114,3325,1498,2257,51
178,5675,1031,2749,2114,3339,1498,2256,52
179,5675,1031,2768,2114,3347,1498,2264,51
180,5675,1031,2717,2114,3326,1498,2256,50
181,5723,510,2792,2290,3342,1498,2261,51
182,5723,996,2732,2290,3350,1498,2284,56
183,5723,449,2853,2290,2972,1498,2233,52
184,5723,843,2687,2290,2959,1498,2213,53
185,5723,903,2686,2290,2981,1498,2226,52
186,5723,777,2824,2290,2986,1498,2207,53
187,5723,1095,2767,2290,2976,1498,2224,52
188,5723,750,2784,2290,2961,1498,2215,49
189,5723,697,2694,2290,2987,1498,2227,52
190,5723,1031,2850,2290,2968,1498,2242,56
191,5723,688,2715,2290,2971,1498,2236,51
192,5723,1242,2760,2290,2987,1498,2235,50
193,5723,1017,2915,2290,2975,1498,2230,51
194,6047,592,2744,2115,2988,1498,2236,51
195,6047,847,2792,2115,2980,1498,2213,47
196,6047,1031,2792,2115,2984,1498,2212,46
197,6047,688,2832,2115,3000,1498,2213,48
198,6047,477,2766,2115,2985,1498,2210,47
199,6047,332,2902,2115,2976,1498,2216,46
200,6047,1244,2812,2115,2995,1498,2202,48
201,6047,987,2864,2115,2978,1498,2210,46
202,6047,933,2918,2115,2964,1498,2201,48
203,6047,948,2775,2115,2995,1498,2211,48
204,6047,870,2950,2115,2990,1498,2211,46
205,6047,926,2786,2115,2964,1498,2214,47
206,6047,552,2778,2115,2985,1498,2213,48
207,6047,533,2801,2115,2964,1498,2226,51
208,6047,870,2939,2115,2965,1498,2266,46
209,6047,762,2820,2115,2980,1498,2284,47
210,6047,871,2960,2115,2985,1498,2285,46
211,6047,557,2837,2115,2982,1498,2287,47
212,6047,1041,2872,2115,2994,1498,2289,47
213,6047,908,2842,2115,2994,1498,2288,47
214,6047,1006,2868,2115,2983,1498,2314,44
215,6047,613,3012,2115,3001,1498,2321,44
216,6350,975,2889,2308,2984,1624,2322,47
217,6350,836,2828,2308,2989,1624,2330,52
218,6350,1031,2929,2308,2971,1764,2366,48
219,6350,729,2839,2308,2985,1764,2358,47
220,6350,1275,2922,2308,2984,1764,2365,49
221,6350,1062,2977,2308,2978,1764,2361,48
222,6350,1031,2904,2308,2974,1764,2360,48
223,6350,675,2972,2308,2986,1764,2390,48
224,6350,1271,2941,2308,2986,1764,2375,45
225,6350,1008,3116,2308,2992,1764,2379,45
226,6350,1222,3011,2308,2979,1764,2375,44
227,6353,951,2954,2308,2990,1764,2383,48
228,6350,1045,2886,2308,2964,1764,2378,46
229,6350,861,2942,2308,2987,1764,2387,49
230,6350,1079,2969,2308,2997,1764,2387,49
231,6350,851,2951,2308,2973,1764,2377,49
232,6350,981,2896,2308,3046,1764,2403,53
233,6350,1179,2942,2308,3024,1764,2395,53
234,6350,1306,3029,2308,3040,1764,2403,53
235,6350,572,2867,2308,3348,1764,2464,52
236,6350,1144,2907,2308,3038,1764,2419,53
237,6350,953,2973,2308,3033,1764,2416,52
238,6350,1031,2932,2308,3277,1764,2432,57
239,6350,1031,2991,2308,3276,1764,2434,56
240,6350,1079,3082,2308,3264,1764,2431,55
241,6350,1083,2984,2308,3263,1764,2435,57
242,6350,649,2928,2308,3285,1764,2398,53
243,6350,781,2971,2308,3253,1764,2395,53
244,6350,992,2899,2308,3267,1764,2397,52
245,6350,1031,3050,2308,3275,1764,2397,52
246,6350,1003,2954,2308,3269,1764,2397,53
247,6350,1191,2981,2308,3279,1764,2399,53
248,6350,698,2940,2308,3274,1764,2391,52
249,6350,945,2968,2308,3294,1764,2427,48
250,6350,639,2991,2308,3296,1764,2430,49
251,6735,1061,2873,2308,3275,1764,2430,48
252,6350,1087,2957,2308,3267,1764,2429,48
253,6350,983,2923,2308,3274,1764,2430,49
254,6350,1303,3025,2308,3288,1764,2426,49
255,6424,903,2928,2262,3273,1764,2430,49
256,6424,657,2891,2262,3285,1764,2434,53
257,6424,611,2904,2262,3279,1764,2440,52
258,6424,985,3001,2262,3288,1929,2478,52
259,6735,1031,3098,2308,3282,1929,2476,52
260,6424,403,3039,2262,3285,1929,2481,57
261,6424,662,3200,2262,3631,2086,2584,56
262,6424,962,3225,2262,3680,2086,2635,48
263,6424,471,2990,2262,3671,2086,2635,48
264,6424,967,3015,2262,3643,2086,2660,48
265,6767,1003,3144,2476,3665,2086,2658,48
266,6767,788,3169,2476,3604,2086,2719,48
267,6767,1175,3351,2476,3640,2086,2706,44
268,6767,1557,3357,2476,3631,2086,2705,44
269,6767,852,3252,2476,3637,2086,2709,44
270,6767,553,3197,2476,3655,2086,2709,44
271,6767,1159,3362,2476,3621,2086,2709,44
272,6767,1031,3288,2476,3647,2086,2709,44
273,6767,1353,3248,2476,3615,2086,2701,44
274,6767,656,3128,2476,3622,2086,2708,44
275,6767,1134,3162,2476,3614,2086,2707,44
276,6767,1023,3366,2476,3617,2086,2707,44
277,6767,1031,3324,2476,3633,2086,2727,44
278,6767,895,3389,2476,3626,2086,2740,48
279,6767,1003,3126,2476,3626,2086,2740,48
280,6767,625,3285,2476,3624,2086,2741,48
281,6767,526,3310,2476,3633,2086,2739,48
282,6767,1095,3255,2476,3634,2086,2751,49
283,6767,668,3243,2476,3633,2086,2741,48
284,6767,923,3236,2476,3606,2086,2739,48
285,6767,837,3131,2476,3618,2086,2739,48
286,6767,970,3199,2476,3617,2086,2741,48
287,6767,1298,3262,2476,3642,2086,2739,48
288,6767,912,3340,2476,3627,2086,2741,48
289,6767,1335,3312,2476,3634,2086,2756,52
290,6767,1031,3318,2476,3653,2086,2757,52
291,6767,1223,3198,2476,3632,2086,2767,55
292,6767,1332,3279,2476,3626,2086,2805,56
293,6767,1175,3468,2476,3620,2086,2824,61
294,6767,609,3155,2476,3673,2086,2851,63
295,6767,1082,3209,2476,3715,2086,2851,64
296,6767,1253,3311,2476,3677,2086,2840,64
297,6767,1031,3231,2476,3658,2086,2842,64
298,6767,1223,3433,2476,3693,2086,2842,64
299,6767,1055,3300,2476,3679,2086,2855,68
300,6767,1079,3394,2476,3693,2086,2852,68
301,6767,1031,3302,2476,3660,2086,2853,68
302,6767,1329,3435,2476,4080,2086,2874,68
303,7540,1031,3459,3004,4055,2086,2874,68
304,7540,1345,3525,3004,4059,2086,2911,63
305,7540,1351,3423,3004,4058,2086,2974,59
306,7540,881,3488,3004,4082,2086,2985,60
307,7540,1095,3492,3004,4062,2086,2987,60
308,7540,1463,3398,3004,4090,2086,2978,59
309,7540,1095,3231,3004,4056,2086,2977,59
310,7540,971,3452,3004,4068,2086,2990,59
311,7540,1223,3304,3004,4060,2086,2980,60
312,7540,1382,3545,3004,4080,2114,3060,60
313,7540,992,3536,3004,4105,2114,3071,59
314,7540,1239,3471,3004,4114,2114,3070,59
315,7540,1296,3383,3004,4144,2114,3068,59
316,7540,1367,3566,3004,4115,2114,3069,60
317,7540,1077,3448,3004,4106,2114,3074,59
318,7540,1107,3505,3004,4107,2114,3066,60
319,7540,1271,3404,3004,4109,2115,3106,60
320,7540,1223,3424,3004,4123,2115,3118,59
321,7540,1351,3588,3004,4124,2115,3115,60
322,7540,1196,3533,3004,4128,2115,3118,59
323,7540,1095,3564,3004,4136,2115,3124,60
324,7540,1319,3484,3004,4124,2115,3114,60
325,7540,1287,3378,3004,4106,2115,3118,59
326,7540,1140,3460,3004,4103,2115,3105,60
327,7540,1462,3480,3004,4118,2115,3154,56
328,7540,1287,3486,3004,4093,2115,3167,59
329,7540,1223,3549,3004,4095,2115,3216,55
330,7540,510,3486,3004,4133,2115,3242,60
331,7540,1288,3463,3004,4118,2115,3237,60
332,7540,1463,3497,3004,4118,2115,3244,60
333,7540,982,3593,3004,4131,2115,3226,60
334,7540,1335,3439,3004,4087,2115,3178,60
335,7540,1136,3601,3004,4091,2115,3178,59
336,7540,1345,3582,3004,4066,2115,3183,60
337,7540,491,3455,3004,4062,2115,3172,60
338,7540,1513,3499,3004,4079,2115,3216,55
339,7540,1105,3590,3004,4074,2115,3219,56
340,7540,759,3437,3004,4107,2115,3223,56
341,7540,1392,3634,3004,4083,2115,3228,55
342,7540,1258,3373,3004,4072,2115,3224,55
343,7540,1116,3529,3004,4077,2115,3210,56
344,7540,1303,3492,3004,4092,2115,3211,56
345,7540,1335,3574,3004,4099,2115,3210,56
346,7540,909,3489,3004,4489,2115,3239,60
347,7540,1095,3533,3004,4500,2115,3237,60
348,7540,932,3515,3004,4537,2115,3262,64
349,7540,1335,3512,3004,4526,2115,3274,64
350,7540,1492,3478,3004,4544,2115,3264,64
351,7540,1175,3426,3004,4552,2115,3263,64
352,7540,534,3492,3004,4554,2115,3253,60
353,7540,1287,3461,3004,4572,2115,3312,60
354,7540,1287,3541,3004,5098,2115,3367,60
355,7540,727,3489,3004,5082,2115,3363,60
356,7540,1223,3434,3004,5668,2115,3393,64
357,7540,1095,3573,3004,5713,2115,3395,64
358,7540,1233,3541,3004,5661,2115,3416,68
359,7540,1235,3526,3004,4545,2115,3328,64
360,7540,1175,3404,3004,4557,2115,3335,64
361,7540,1031,3587,3004,4535,2115,3332,64
362,7540,1254,3516,3004,4552,2115,3330,64
363,7540,1325,3455,3004,4527,2115,3332,64
364,7540,1399,3636,3004,4539,2115,3352,60
365,7540,1123,3456,3004,4562,2115,3355,60
366,7540,1253,3575,3004,4592,2115,3355,60
367,7540,1345,3533,3004,4565,2115,3360,60
368,7540,1031,3520,3004,4547,2115,3359,60
369,7540,1340,3592,3004,4540,2115,3358,60
370,7540,1287,3492,3004,4527,2115,3360,60
371,7540,742,3722,3004,4579,2115,3358,60
372,7540,1367,3530,3004,5031,2262,3480,60
373,7540,1487,3621,3004,5010,2262,3483,60
374,7540,1383,3691,3004,5039,2262,3483,60
375,7540,679,3615,3004,5025,2262,3483,60
376,7540,1089,3404,3004,5045,2262,3483,60
377,7540,1190,3607,3004,5012,2262,3482,60
378,7540,1095,3547,3004,5043,2262,3484,60
379,7540,1031,3597,3004,5023,2262,3486,60
380,7540,1212,3519,3004,5000,2262,3481,60
381,7540,1032,3511,3004,5041,2262,3486,60
382,7540,1287,3549,3004,5012,2262,3480,60
383,7540,1211,3661,3004,4994,2262,3482,60
384,7540,1548,3488,3004,5002,2262,3482,59
385,7540,1151,3411,3004,5055,2262,3479,60
386,7540,1175,3437,3004,5039,2262,3484,60
387,7540,1311,3490,3004,5019,2262,3483,60
388,7540,1095,3483,3004,4985,2262,3497,64
389,7540,1287,3599,3004,5030,2262,3497,64
390,7540,1271,3772,3004,5031,2262,3470,64
391,7540,1383,3582,3004,5019,2262,3468,64
392,7540,565,3416,3004,5021,2262,3484,68
393,7540,1315,3616,3004,5052,2262,3485,68
394,7540,1192,3476,3004,5031,2262,3517,68
395,7540,1529,3439,3004,5047,2262,3516,68
396,7540,1333,3702,3004,5033,2262,3557,68
397,7540,987,3586,3004,5002,2262,3554,68
398,7540,1287,3538,3004,5019,2262,3554,68
399,7540,1421,3592,3004,5070,2262,3593,68
400,7540,979,3730,3004,5028,2262,3590,68
401,7540,1159,3671,3004,4550,2262,3539,68
402,7540,1303,3536,3004,4547,2262,3537,68
403,7540,1095,3546,3004,4515,2262,3548,68
404,7540,787,3804,3004,4541,2262,3492,64
405,7540,1461,3671,3004,4543,2262,3495,64
406,7540,1287,3675,3004,4993,2262,3614,60
407,7540,1367,3726,3004,4976,2262,3613,60
408,7540,1274,3738,3004,4982,2262,3611,60
409,7973,1175,3762,3319,4986,2262,3611,60
410,7973,1287,3610,3319,4955,2262,3634,64
411,7973,1031,3762,3319,4985,2262,3639,65
412,7973,1440,3643,3319,4957,2262,3627,64
413,7973,1031,3639,3319,4973,2262,3614,65
414,7973,1095,3517,3319,4985,2262,3614,65
415,7973,961,3587,3319,5004,2262,3632,65
416,7973,1271,3722,3319,4996,2262,3605,64
417,7973,1358,3581,3319,5015,2262,3586,64
418,7973,1031,3723,3319,4985,2262,3593,65
419,7973,1095,3697,3319,4985,2262,3604,65
420,7973,1031,3648,3319,4992,2262,3612,68
421,7973,1351,3867,3319,4997,2262,3587,65
422,7973,612,3639,3319,4991,2262,3608,64
423,7973,1207,3895,3319,5003,2262,3650,61
424,7973,1287,3894,3319,4990,2262,3600,56
425,7973,1169,3874,3319,4965,2262,3600,56
426,7973,1107,3704,3319,5009,2262,3621,60
427,7973,1095,3775,3319,4981,2476,3664,56
428,7973,1299,3720,3319,5002,2476,3715,52
429,7973,1089,3831,3319,5027,2476,3716,52
430,7973,1344,3980,3319,4977,2476,3731,48
431,7973,1351,3760,3319,5100,2476,3831,52
432,7973,1095,3824,3319,5137,2476,3831,52
433,7973,1031,3890,3319,5137,2476,3829,52
434,8868,1560,3999,4532,5111,2476,3829,52
435,8868,803,3890,4532,5118,2476,3842,51
436,8868,1271,3735,4532,5111,2476,3871,48
437,8868,1287,3879,4532,5107,2476,3867,48
438,8868,1550,4056,4532,5143,2476,3871,47
439,8868,1095,3829,4532,5126,2476,3858,48
440,8868,1095,3960,4532,5122,2476,3865,47
441,8868,1095,3726,4532,5102,2476,3874,48
442,8868,1031,3847,4532,5121,2476,3869,48
443,8868,1229,3865,4532,5108,2476,3864,47
444,8868,1086,3685,4532,5127,2476,3934,52
445,8868,1409,4009,4532,5123,2476,3896,52
446,8868,1095,3941,4532,5121,2476,3930,52
447,8868,1038,4088,4532,5126,2476,3906,52
448,8868,1314,3962,4532,5146,2476,3903,51
449,8868,1051,4043,4532,5099,2476,3894,52
450,8868,1271,4005,4532,5111,2476,3902,52
451,8868,1095,3785,4532,5117,2476,3968,51
452,9309,1302,4127,4474,5155,2476,3971,51
453,9309,1265,4117,4474,5105,3004,4128,56
454,9309,1294,3999,4474,5094,3004,4100,55
455,9309,1287,3849,4474,5119,3004,4119,55
456,9309,1041,4176,4474,5105,3004,4104,56
457,9309,1095,4228,4474,5104,3004,4124,50
458,9309,1077,3964,4474,5609,3004,4148,56
459,9309,1287,4026,4474,5616,3004,4148,56
460,9309,1127,4036,4474,5612,3004,4153,55
461,9309,1031,3932,4474,5592,3004,4151,56
462,9309,1031,3992,4474,5624,3004,4159,56
463,9309,1095,4270,4474,5605,3004,4151,56
464,9309,1320,4202,4474,6319,3004,4256,55
465,9309,1031,4204,4474,6322,3004,4268,56
466,9309,1095,3998,4474,6350,3004,4256,55
467,9309,1031,3854,4474,6352,3004,4255,55
468,9309,1095,4415,4474,6313,3004,4219,55
469,9309,1207,4147,4474,6347,3004,4252,56
470,9309,1309,4103,4474,6354,3004,4281,58
471,9309,1031,4026,4474,6345,3004,4276,64
472,9309,1095,4116,4474,6359,3004,4294,63
473,9309,1031,4103,4474,5641,3004,4229,63
474,9309,1287,4336,4474,5637,3004,4248,63
475,9309,1200,3901,4474,5608,3004,4281,64
476,9309,1159,4009,4474,5605,3004,4287,63
477,9309,1415,4111,4474,5618,3004,4283,63
478,9309,1106,4221,4474,5614,3004,4287,63
479,9309,1031,4087,4474,5605,3004,4366,60
480,9309,1338,4582,4474,5622,3004,4368,60
481,9309,839,4167,4474,5639,3004,4359,59
482,9309,997,4187,4474,5597,3004,4406,59
483,9309,1228,4160,4474,5624,3004,4425,64
484,9309,1503,4122,4474,5607,3004,4378,64
485,9309,1031,4244,4474,5685,3004,4409,68
486,9309,1095,4300,4474,5651,3004,4402,67
487,9309,1226,4187,4474,5683,3004,4403,67
488,9661,1031,4172,5052,5690,3004,4439,63
489,9661,1287,4214,5052,5716,3004,4559,67
490,9661,1109,4215,5052,5690,3004,4580,71
491,9661,1095,4376,5052,5684,3004,4575,71
492,9661,1111,4385,5052,5702,3004,4569,69
493,9661,1031,4409,5052,6235,3004,4648,64
494,9661,1031,4349,5052,6220,3004,4642,64
495,9661,1018,4185,5052,6198,3004,4639,64
496,9661,1223,4260,5052,6206,3004,4624,64
497,9661,1031,4445,5052,6197,3004,4725,64
498,9661,1137,4637,5052,6214,3004,4749,69
499,9661,1095,4815,5052,6177,3004,4793,64
500,9661,1248,4492,5052,6258,3004,4782,64
501,9661,1031,4573,5052,6325,3004,4870,60
502,9661,1031,4466,5052,6391,3072,5045,61
503,9661,1095,4381,5052,6433,3072,5015,61
504,9661,1431,4732,5052,6382,3072,5057,56
505,9661,786,4515,5052,6388,3319,5088,56
506,9661,1175,4563,5052,6444,3319,5098,56
507,9661,1123,4799,5052,6413,3319,5095,56
508,9661,953,4578,5052,6395,3319,5087,56
509,9661,1095,4656,5052,6422,3319,5092,56
510,9661,1311,4524,5052,6433,3319,5094,56
511,9661,1238,4382,5052,6970,3319,5129,60
512,9661,1302,4670,5052,6424,3319,5032,57
513,9661,1787,4728,5052,6446,3319,5040,56
514,9661,1294,4737,5052,6428,3319,5096,56
515,9661,1207,4819,5052,6402,3319,5095,56
516,9661,1084,4655,5052,6424,3319,5096,56
517,9957,1031,4765,6294,6415,3319,5099,56
518,9957,1191,4742,6294,7211,3319,5117,56
519,9957,1031,4706,6294,7164,3319,5224,56
520,9957,1287,4912,6294,7203,3319,5246,57
521,9957,1774,4997,6294,7191,3319,5231,57
522,9957,1268,4836,6294,7203,3319,5251,57
523,9957,1031,4591,6294,7159,3319,5250,56
524,9957,1061,4737,6294,7156,3319,5241,56
525,9957,1031,4664,6294,7151,3319,5265,60
526,9957,1095,4566,6294,7200,3319,5264,60
527,9957,1095,4564,6294,7163,3319,5355,56
528,9957,1095,4670,6294,7176,3319,5386,60
529,9957,1303,4909,6294,7143,3319,5386,60
530,9957,1031,4772,6294,7170,3319,5386,60
531,9957,1095,4658,6294,7200,3319,5387,60
532,10104,1271,4772,7129,7144,3319,5385,60
533,10104,1275,4624,7129,8177,3319,5565,56
534,10104,1600,4818,7129,8185,3319,5591,52
535,10104,1223,4896,7129,8156,3645,5801,48
536,10104,1360,4642,7129,8223,3645,5808,48
537,10104,1144,4689,7129,8217,3645,5806,48
538,10104,1181,4619,7129,8230,3645,5806,48
539,10104,1031,4798,7129,8182,3645,5802,48
540,10104,1217,4883,7129,8146,3645,5805,48
541,10104,998,4863,7129,8179,3645,5804,48
542,10104,1511,4901,7129,8186,3645,5807,48
543,10104,1175,4739,7129,8211,3645,5851,48
544,10104,1143,4592,7129,8145,3645,5942,48
545,10104,1031,4878,7129,8151,3645,5944,48
546,10104,1032,5054,7129,8196,3645,5947,48
547,10104,1095,4850,7129,9241,3645,6002,53
548,10104,1095,4848,7129,9199,3645,6107,52
549,10104,1143,4843,7129,9204,3645,6235,56
550,10104,1031,4924,7129,9188,3645,6235,56
551,10104,1223,4720,7129,9192,3645,6276,60
552,10104,1031,4901,7129,9204,4474,6419,56
553,10104,1031,4737,7129,9197,4474,6413,56
554,10104,875,4939,7129,9207,4474,6327,57
555,10104,1095,4650,7129,9184,4474,6417,56
556,10104,1031,4818,7129,9181,4474,6419,56
557,10104,1249,4694,7129,9189,4474,6338,56
558,10104,867,4869,7129,9270,4474,6307,57
559,10104,1646,4938,7129,9210,4474,6244,56
560,10104,1607,4808,7129,10509,4474,6441,56
561,10104,1391,4592,7129,10513,4474,6441,56
562,10104,1072,4648,7129,12092,4474,6515,60
563,10676,1143,4908,8142,9219,4474,6238,56
564,9957,1181,4896,6294,9382,4474,6423,60
565,9957,1248,4806,6294,9378,4474,6383,60
566,11198,1223,4676,5654,9349,4474,6478,60
