Generation ID,Maximum Fitness,Minimum Fitness,Average Fitness,Champion Complexity,Maximum Complexity,Minimum Complexity,Average Complexity,Number of Species
664,88102,6855,56573,545,826,317,541,28
665,88102,940,57440,545,823,317,541,28
666,88102,4193,60065,545,813,317,541,30
667,88107,7867,55538,545,733,317,533,33
668,88102,7174,52889,545,717,317,524,30
669,88102,4073,55716,545,711,317,523,30
670,88102,8051,58368,545,721,317,524,30
671,88102,5954,56248,545,720,317,525,33
672,88102,9107,59428,545,716,317,524,31
673,88102,5694,57181,545,719,317,524,30
674,88102,7304,56673,545,716,317,524,32
675,88102,7119,58217,545,719,317,525,33
676,88102,7419,60514,545,714,317,523,34
677,87127,7251,58230,536,717,317,523,30
678,88107,7389,50840,545,727,317,524,33
679,88102,6539,54192,545,726,317,523,30
680,88102,6942,57113,545,723,317,523,30
681,88107,2851,53049,545,677,317,512,31
682,88107,7333,54686,545,689,317,513,33
683,88102,8663,61905,545,687,317,514,31
684,88102,8387,56470,545,682,317,514,30
685,88102,1446,56483,545,619,317,510,30
686,88102,492,51042,545,623,317,509,31
687,88102,4701,54415,545,619,317,509,32
688,88102,5819,58398,545,634,317,511,34
689,87127,7663,55532,536,621,317,506,30
690,88102,5483,53837,545,623,317,511,31
691,88102,4279,52901,545,626,317,511,29
692,88102,8532,56834,545,626,317,510,29
693,88102,7287,54035,545,631,317,511,29
694,88102,212,56060,545,628,317,510,29
695,87127,7059,52157,536,619,317,510,30
696,88107,6644,52173,545,635,317,511,31
697,88102,6206,55032,545,634,317,511,31
698,88102,7450,52809,545,626,317,510,30
699,88102,2982,50252,545,630,317,511,30
700,88102,7427,53626,545,629,317,510,29
701,88107,6850,50618,545,633,317,512,31
702,88102,7252,55710,545,626,317,511,30
703,87127,6813,52410,536,633,317,511,30
704,88102,7178,53091,545,631,317,511,31
705,88102,3730,55820,545,626,317,511,31
706,88107,6980,55685,545,623,317,511,31
707,88102,1269,57729,545,620,317,510,30
708,88102,7593,54379,545,629,317,510,28
709,88102,162,57247,545,628,317,510,28
710,87127,7369,58296,536,624,317,510,30
711,88102,7901,52266,545,633,317,511,31
712,88102,894,56517,545,628,317,511,30
713,87882,6829,55273,536,630,317,511,29
714,88102,6947,51468,545,627,317,510,30
715,88107,865,54535,545,628,317,517,29
716,88102,7494,52453,545,636,317,518,30
717,88102,7080,51963,545,636,317,517,29
718,88102,7066,51942,545,631,317,518,30
719,88102,6908,55930,545,630,317,517,30
720,88107,7251,53044,545,635,317,517,29
721,88102,7030,52846,545,637,317,518,29
722,88102,7011,53864,545,631,317,518,29
723,88102,7188,53398,545,626,317,517,29
724,88102,6619,54229,545,630,317,517,29
725,88102,5677,50993,545,630,317,517,29
726,87127,3683,53494,536,631,317,516,28
727,88102,7581,54883,545,634,317,517,29
728,88102,7396,53311,545,630,317,516,29
729,88102,7165,54842,545,625,317,517,28
730,87127,8004,52154,536,630,317,518,32
731,88102,7395,54084,545,630,317,517,31
732,88102,3098,51898,545,628,317,517,30
733,88102,3664,52861,545,628,317,518,30
734,88102,7649,55346,545,631,317,518,29
735,88102,4935,54095,545,629,317,518,32
736,88102,7268,56554,545,624,317,517,30
737,88102,7484,51322,545,631,317,517,28
738,88102,1849,48177,545,632,317,518,30
739,88102,3709,54771,545,634,317,517,30
740,88102,5824,53835,545,639,317,517,30
741,88102,7603,53814,545,629,317,517,32
742,88102,4181,57365,545,637,317,517,31
743,88102,6819,50905,545,637,317,519,31
744,88102,7139,54966,545,627,317,516,28
745,88102,7715,53959,545,629,317,517,29
746,88102,7868,58656,545,631,317,517,28
747,88102,257,54972,545,635,317,517,29
748,88102,7251,52859,545,633,317,517,29
749,88102,6995,54659,545,623,317,517,29
750,88102,7635,54013,545,628,317,517,29
751,88102,8009,57121,545,639,317,511,30
752,88102,3761,51901,545,626,317,512,30
753,88102,1460,49756,545,635,317,512,32
754,88102,6706,54523,545,622,317,511,31
755,88102,6886,50700,545,631,317,511,30
756,88102,3337,54542,545,625,317,511,31
757,87127,1826,52348,536,633,317,511,31
758,88102,7376,56689,545,625,317,511,30
759,88102,8430,56394,545,626,317,511,30
760,88107,7478,54966,545,634,317,511,29
761,88102,7322,54086,545,626,317,511,29
762,88107,3859,55238,545,622,317,512,32
763,88102,7731,61642,545,630,317,512,29
764,88102,7384,53457,545,634,317,511,31
765,88107,6270,58019,545,626,317,511,29
766,88102,7896,55946,545,625,317,511,29
767,88102,6985,51000,545,635,317,512,31
768,88102,5732,56352,545,631,317,512,29
769,88543,6851,54534,533,624,317,511,31
770,88543,4820,53488,533,636,317,511,34
771,88543,220,55129,533,666,317,520,31
772,88543,7453,54258,533,627,317,517,33
773,88543,1181,57627,533,645,317,518,31
774,88543,7284,59762,533,622,317,514,32
775,88543,7543,56298,533,626,317,515,35
776,88543,7304,59394,533,629,317,513,32
777,88543,7491,52857,533,634,317,515,32
778,88543,936,53802,533,632,317,514,33
779,88543,7672,58263,533,630,317,514,33
780,88543,6284,49978,533,631,317,514,31
781,88543,6005,58421,533,627,317,514,31
782,88543,7016,52611,533,634,317,515,31
783,88543,7196,54271,533,625,317,514,30
784,88543,6656,56885,533,631,317,515,31
785,88543,7353,62500,533,624,317,503,30
786,88543,7365,56918,533,636,317,504,31
787,88543,7082,54971,533,629,317,503,30
788,88543,8067,54540,533,626,317,504,31
789,88543,5382,56898,533,626,317,504,29
790,88543,174,57981,533,628,317,503,30
791,88543,6826,54670,533,634,317,503,29
792,88543,3036,52870,533,629,317,507,30
793,88543,7308,53363,533,625,317,507,32
794,88543,6947,55264,533,625,317,506,32
795,88543,6567,54195,533,631,317,506,30
796,88543,6698,55012,533,643,317,506,33
797,88543,2827,56067,533,646,317,508,32
798,88543,7439,59659,533,647,317,507,32
799,88543,7235,57477,533,643,317,507,33
800,88543,7203,55426,533,641,317,507,32
801,88543,9,52408,533,642,317,508,31
802,88543,4424,55263,533,655,317,507,31
803,88543,3125,53839,533,643,317,507,31
804,88543,6988,56154,533,648,317,508,33
805,88543,7103,54699,533,643,317,508,30
806,88543,10366,58319,533,645,317,506,29
807,88543,3036,58440,533,650,317,507,29
808,88543,7459,59436,533,648,317,507,31
809,88543,4653,56817,533,639,317,507,33
810,88543,6624,61097,533,674,317,509,31
811,88543,226,56553,533,682,317,509,34
812,88543,5699,56861,533,682,317,509,32
813,88543,7599,55121,533,671,317,509,32
814,88543,7523,58588,533,678,317,509,34
815,88543,5460,52744,533,683,317,509,33
816,88543,6447,55673,533,678,317,514,34
817,88543,7103,57207,533,683,317,514,33
818,88543,7584,57963,533,683,317,515,36
819,88543,7443,58259,533,733,317,525,33
820,88543,848,56403,533,733,317,525,32
821,88543,7856,56245,533,729,317,525,33
822,88543,352,53934,533,736,317,525,35
823,88543,7059,51544,533,724,317,524,35
824,88543,5662,56908,533,731,317,524,33
825,88543,7442,58163,533,672,317,511,33
826,88543,4318,61188,533,688,317,513,36
827,88543,8271,59561,533,677,317,519,33
828,88543,6037,58317,533,675,317,519,32
829,88543,5316,59381,533,683,317,519,31
830,88543,7427,58147,533,680,317,519,32
831,88543,6706,55709,533,675,317,518,33
832,88543,7258,54772,533,678,317,519,32
833,88543,5516,59428,533,681,317,519,33
834,88543,7203,55031,533,699,367,534,32
835,88543,7452,55593,533,672,367,533,32
836,88543,6997,53159,533,676,367,533,31
837,88543,8552,54153,533,676,367,533,30
838,88543,2390,50486,533,687,367,534,32
839,88543,7731,56712,533,677,367,533,31
840,88543,7822,55386,533,675,367,533,31
841,88543,6979,56154,533,683,367,532,34
842,88543,7241,53237,533,686,367,523,32
843,89012,451,60428,670,684,367,523,33
844,89012,906,55112,670,713,367,538,32
845,89012,6947,56951,670,711,367,537,33
846,89012,7157,55778,670,708,367,538,33
847,89012,5561,52009,670,706,367,538,33
848,89012,7340,56996,670,717,367,538,33
849,89012,2834,60338,670,706,367,537,31
850,89012,7779,54524,670,714,367,537,31
851,89012,7318,55584,670,716,367,538,33
852,89012,7831,58155,670,716,367,538,33
853,89012,3764,59963,670,717,367,538,31
854,89012,4913,55058,670,714,367,538,34
855,89012,7482,56472,670,712,367,538,31
856,89012,7619,53066,670,721,367,539,33
857,89012,7731,62305,670,706,367,538,34
858,89012,10169,59664,670,715,367,538,31
859,89012,6128,59795,670,709,367,538,33
860,89012,7091,54268,670,725,367,537,33
861,89012,7523,54535,670,710,367,538,33
862,89012,5165,57419,670,758,367,546,34
863,89012,7070,57235,670,754,367,546,32
864,89012,6668,52565,670,760,367,547,33
865,89012,7564,54374,670,754,367,546,31
866,89012,7532,55451,670,763,367,546,31
867,89012,7019,55187,670,752,367,545,30
868,89012,7672,56785,670,755,367,546,30
869,89012,8442,56207,670,760,367,545,31
870,89012,7651,51370,670,762,367,546,29
871,89012,7006,53410,670,752,367,545,34
872,89012,7257,54163,670,755,367,546,31
873,89012,7115,56408,670,754,367,546,31
874,89012,8110,58933,670,763,367,546,30
875,89012,4183,55394,670,763,367,536,32
876,89012,5586,56822,670,759,367,536,31
877,89012,6400,59279,670,763,367,535,30
878,89012,7542,58089,670,756,367,536,32
879,89012,7067,55322,670,758,367,536,35
880,89012,7443,58504,670,756,367,534,31
881,89012,10627,60366,670,759,367,535,30
882,89012,6546,54709,670,747,367,535,32
883,89012,6056,55105,670,759,367,536,32
884,89012,6203,54573,670,757,367,536,30
885,89012,2260,59386,670,761,367,536,32
886,89012,9470,59424,670,760,367,536,33
887,89012,6876,59569,670,759,367,536,34
888,89012,10718,58269,670,759,367,537,31
889,89012,7946,59061,670,749,367,535,31
890,89012,173,61342,670,760,367,536,33
891,89012,6979,54689,670,756,367,536,31
892,89012,7818,51769,670,760,367,536,33
893,89012,6721,55892,670,753,367,536,33
894,89012,7193,55588,670,756,367,535,31
895,89012,5337,60329,670,763,367,536,33
896,89012,6413,62093,670,755,367,535,31
897,89012,6911,53843,670,753,367,536,31
898,89012,7139,60226,670,757,367,536,30
899,89012,1434,57369,670,753,367,535,31
900,89012,1683,53981,670,768,367,535,34
901,89012,1027,58572,670,754,367,536,31
902,89012,7037,59010,670,769,367,536,33
903,89012,2031,57208,670,763,367,536,34
904,89012,9251,60642,670,762,367,536,33
905,89012,7619,56893,670,757,367,536,30
906,89012,7873,59575,670,759,367,536,32
907,89012,7407,56973,670,753,367,536,33
908,89012,7613,55002,670,751,367,535,32
909,89012,2868,59254,670,753,367,536,29
910,89012,6782,56372,670,754,367,536,31
911,89012,6677,57512,670,757,367,535,30
912,89012,6969,60344,670,769,367,536,31
913,89012,8131,55709,670,816,367,551,32
914,89012,6487,49831,670,808,367,551,33
915,89012,5180,57127,670,798,367,551,31
916,89012,7186,60664,670,807,367,551,32
917,89012,7111,53717,670,806,367,550,31
918,89012,7875,56156,670,812,367,551,32
919,89012,6938,54307,670,818,367,550,32
920,89012,11085,59088,670,810,367,550,31
921,89012,7432,56652,670,808,367,550,30
922,89012,7585,55442,670,812,367,551,34
923,89012,4877,51257,670,803,367,550,29
924,89012,7203,56722,670,818,367,551,31
925,89012,7373,51932,670,811,367,552,34
926,89012,4833,58400,670,809,367,550,33
927,89012,8227,59720,670,812,367,552,31
928,89012,7722,54477,670,806,367,552,31
929,89012,314,56294,670,807,367,552,33
930,89012,7225,55698,670,814,367,552,32
931,89012,7225,58057,670,810,367,551,30
932,89012,4594,57301,670,820,367,551,33
933,89012,3667,57829,670,805,367,552,32
934,89012,7443,54808,670,807,367,552,31
935,89012,6834,57480,670,804,367,552,32
936,89012,5734,54111,670,812,367,552,32
937,89012,7775,56940,670,807,367,552,31
938,89012,6595,56057,670,804,367,551,32
939,89012,652,54407,670,813,367,552,33
940,89012,5576,54232,670,810,367,552,31
941,89012,5283,54013,670,806,367,552,35
942,89012,6828,50414,670,810,367,553,32
943,89012,9645,57202,670,802,367,552,32
944,89012,3036,51411,670,804,367,552,32
945,89012,5913,55980,670,803,367,552,32
946,89012,6755,57939,670,798,367,552,33
947,89012,7421,58575,670,806,367,552,32
948,89012,7014,60620,670,808,367,551,31
949,89012,6756,53826,670,813,367,552,32
950,89012,5224,55268,670,809,367,552,31
951,89012,7501,61005,670,803,367,551,31
952,89012,4126,59526,670,807,367,551,31
953,89012,7169,59132,670,819,367,553,32
954,89012,4721,52703,670,810,367,550,30
955,89012,6405,56639,670,811,367,549,30
956,89012,7144,53778,670,809,367,550,33
957,89012,4639,54410,670,857,367,567,30
958,89012,6605,55215,670,860,367,567,32
959,89012,6761,53880,670,807,367,554,31
960,89012,7552,53093,670,812,367,554,30
961,89012,7421,52286,670,805,367,553,30
962,89012,6834,55146,670,805,367,554,31
963,89012,1152,51306,670,804,367,554,31
964,89012,7034,56117,670,805,367,554,33
965,89012,7289,59987,670,802,367,554,30
966,89012,6731,55920,670,808,367,554,29
967,89012,7056,54205,670,814,367,554,29
968,89012,7210,59874,670,801,367,553,30
969,89012,3795,54121,670,814,367,557,31
970,89012,396,57983,670,808,367,556,31
971,89012,7271,56362,670,816,367,556,29
972,89012,7203,58002,670,806,367,556,31
973,89012,6621,56313,670,824,367,556,32
974,89012,7869,58322,670,798,367,556,30
975,89012,7422,53299,670,807,367,556,31
976,89012,7045,57885,670,807,367,556,30
977,89012,7485,57753,670,810,367,555,30
978,89012,3070,63066,670,807,367,557,30
979,89012,2628,58110,670,809,367,556,31
980,89012,4458,56017,670,810,367,557,33
981,89012,2664,53850,670,844,367,567,33
982,89012,2347,57098,670,852,367,567,31
983,89012,6749,58711,670,853,367,567,31
984,89012,6246,51407,670,848,367,567,33
985,89012,5600,57404,670,863,367,567,34
986,89012,5909,56128,670,849,367,567,32
987,89012,5800,61510,670,868,367,567,34
988,89012,5789,51856,670,856,367,568,32
989,89012,6295,59759,670,803,367,556,29
990,89012,7246,59507,670,798,367,556,29
991,89012,7204,55623,670,812,367,556,29
992,89012,3962,57588,670,814,367,557,33
993,89012,6124,56374,670,812,367,557,30
994,89012,6771,52892,670,806,367,556,29
995,89012,7305,55152,670,800,367,556,31
996,89012,7603,54316,670,806,367,556,31
997,89012,7048,55411,670,806,367,556,32
998,89012,7491,56110,670,816,367,556,31
999,89012,7652,54555,670,808,367,556,29
1000,89012,6322,56296,670,808,367,556,29
